file,line,kind,action,code
editor/PAR/tarzanParPanels_old.py,1215,canvas_delete_all,ZOSTAWIĆ TYLKO DLA STRUKTURY; WARTOŚCI/POZYCJE ZASTĄPIĆ TARZAN_SNAJPER,"canvas.delete(""all"")"
editor/PAR/tarzanParPanels_old.py,1310,canvas_delete_all,ZOSTAWIĆ TYLKO DLA STRUKTURY; WARTOŚCI/POZYCJE ZASTĄPIĆ TARZAN_SNAJPER,"canvas.delete(""all"")"
editor/PAR/tarzanParPanels_old.py,1343,canvas_delete_all,ZOSTAWIĆ TYLKO DLA STRUKTURY; WARTOŚCI/POZYCJE ZASTĄPIĆ TARZAN_SNAJPER,"self.delete(""all"")"
editor/PAR/tarzanParPanels_old.py,1452,draw_timeline,"ROZDZIELIĆ: STRUKTURA = RENDER, WARTOŚĆ/STATUS = TARZAN_SNAJPER",def _schedule_timeline_redraw(self):
editor/PAR/tarzanParPanels_old.py,1459,draw_timeline,"ROZDZIELIĆ: STRUKTURA = RENDER, WARTOŚĆ/STATUS = TARZAN_SNAJPER",self.draw_timeline()
editor/PAR/tarzanParPanels_old.py,1469,draw_timeline,"ROZDZIELIĆ: STRUKTURA = RENDER, WARTOŚĆ/STATUS = TARZAN_SNAJPER",self.draw_timeline()
editor/PAR/tarzanParPanels_old.py,1497,draw_timeline,"ROZDZIELIĆ: STRUKTURA = RENDER, WARTOŚĆ/STATUS = TARZAN_SNAJPER","command=lambda: (self.bus.history.clear(), self.draw_timeline()),"
editor/PAR/tarzanParPanels_old.py,1503,draw_timeline,"ROZDZIELIĆ: STRUKTURA = RENDER, WARTOŚĆ/STATUS = TARZAN_SNAJPER","canvas.bind(""<Configure>"", lambda _e: self._schedule_timeline_redraw())"
editor/PAR/tarzanParPanels_old.py,1504,draw_timeline,"ROZDZIELIĆ: STRUKTURA = RENDER, WARTOŚĆ/STATUS = TARZAN_SNAJPER",self.draw_timeline()
editor/PAR/tarzanParPanels_old.py,1512,canvas_delete_all,ZOSTAWIĆ TYLKO DLA STRUKTURY; WARTOŚCI/POZYCJE ZASTĄPIĆ TARZAN_SNAJPER,"canvas.delete(""all"")"
editor/PAR/tarzanParPanels_old.py,1674,draw_timeline,"ROZDZIELIĆ: STRUKTURA = RENDER, WARTOŚĆ/STATUS = TARZAN_SNAJPER",self._schedule_timeline_redraw()
editor/PAR/tarzanParPanels_old.py,1734,draw_timeline,"ROZDZIELIĆ: STRUKTURA = RENDER, WARTOŚĆ/STATUS = TARZAN_SNAJPER",self.draw_timeline()
editor/PAR/tarzanParPanels_old.py,1780,canvas_delete_all,ZOSTAWIĆ TYLKO DLA STRUKTURY; WARTOŚCI/POZYCJE ZASTĄPIĆ TARZAN_SNAJPER,"canvas.delete(""all"")"
editor/PAR/tarzanParPanels_old.py,1964,canvas_delete_all,ZOSTAWIĆ TYLKO DLA STRUKTURY; WARTOŚCI/POZYCJE ZASTĄPIĆ TARZAN_SNAJPER,"c.delete(""all"")"
editor/PAR/tarzanParPanels_old.py,2209,canvas_delete_all,ZOSTAWIĆ TYLKO DLA STRUKTURY; WARTOŚCI/POZYCJE ZASTĄPIĆ TARZAN_SNAJPER,"c.delete(""all"")"
editor/PAR/tarzanParPanels_old.py,2470,canvas_delete_all,ZOSTAWIĆ TYLKO DLA STRUKTURY; WARTOŚCI/POZYCJE ZASTĄPIĆ TARZAN_SNAJPER,"canvas.delete(""all"")"
editor/PAR/tarzanParPanels_old.py,3107,canvas_delete_all,ZOSTAWIĆ TYLKO DLA STRUKTURY; WARTOŚCI/POZYCJE ZASTĄPIĆ TARZAN_SNAJPER,c.delete('all')
editor/PAR/tarzanParPanels_old.py,3184,refresh_axis_cards,WYCIĄĆ Z TORU DYNAMICZNEGO I ZASTĄPIĆ TARZAN_SNAJPER,TarzanParPanels.refresh_axis_cards = _tarzan_refresh_axis_cards_final_v2
editor/PAR/tarzanParPanels_old.py,3186,draw_timeline,"ROZDZIELIĆ: STRUKTURA = RENDER, WARTOŚĆ/STATUS = TARZAN_SNAJPER",TarzanParPanels._schedule_timeline_redraw = _schedule_timeline_redraw
editor/PAR/tarzanParPanels_old.py,3188,draw_timeline,"ROZDZIELIĆ: STRUKTURA = RENDER, WARTOŚĆ/STATUS = TARZAN_SNAJPER",TarzanParPanels.draw_timeline = _par_draw_timeline_final
editor/PAR/tarzanParWidgets.py,54,canvas_delete_all,ZOSTAWIĆ TYLKO DLA STRUKTURY; WARTOŚCI/POZYCJE ZASTĄPIĆ TARZAN_SNAJPER,"self.delete(""all"")"
editor/PAR/tarzanParWidgets.py,83,canvas_delete_all,ZOSTAWIĆ TYLKO DLA STRUKTURY; WARTOŚCI/POZYCJE ZASTĄPIĆ TARZAN_SNAJPER,"self.delete(""all"")"
editor/PAR/tarzanParWidgets.py,287,canvas_delete_all,ZOSTAWIĆ TYLKO DLA STRUKTURY; WARTOŚCI/POZYCJE ZASTĄPIĆ TARZAN_SNAJPER,"c.delete(""all"")"
editor/TarzanEhrTakeSandbox.py,545,canvas_delete_all,ZOSTAWIĆ TYLKO DLA STRUKTURY; WARTOŚCI/POZYCJE ZASTĄPIĆ TARZAN_SNAJPER,"self.canvas.delete(""all"")"
editor/TarzanTakeProtocolLight.py,35,refresh_all,ZOSTAWIĆ TYLKO DLA STRUKTURY; WARTOŚCI/POZYCJE ZASTĄPIĆ TARZAN_SNAJPER,# - nie używa _refresh_all.
editor/TarzanTakeProtocolLight.py,852,canvas_delete_all,ZOSTAWIĆ TYLKO DLA STRUKTURY; WARTOŚCI/POZYCJE ZASTĄPIĆ TARZAN_SNAJPER,"self.canvas.delete(""all"")"
editor/editor/EHR/tarzanAxisSandbox.py,534,refresh_all,ZOSTAWIĆ TYLKO DLA STRUKTURY; WARTOŚCI/POZYCJE ZASTĄPIĆ TARZAN_SNAJPER,self._refresh_all()
editor/editor/EHR/tarzanAxisSandbox.py,595,refresh_all,ZOSTAWIĆ TYLKO DLA STRUKTURY; WARTOŚCI/POZYCJE ZASTĄPIĆ TARZAN_SNAJPER,"self._scale_row(box, ""VIEW Y SCALE"", self.display_y_scale, 200.0, 800.0, 10.0, self._refresh_all)"
editor/editor/EHR/tarzanAxisSandbox.py,596,refresh_all,ZOSTAWIĆ TYLKO DLA STRUKTURY; WARTOŚCI/POZYCJE ZASTĄPIĆ TARZAN_SNAJPER,"self._scale_row(box, ""MOUSE PRECISION"", self.mouse_y_precision, 0.10, 1.00, 0.05, self._refresh_all)"
editor/editor/EHR/tarzanAxisSandbox.py,597,refresh_all,ZOSTAWIĆ TYLKO DLA STRUKTURY; WARTOŚCI/POZYCJE ZASTĄPIĆ TARZAN_SNAJPER,"self._scale_row(box, ""TOP/BOTTOM MARGIN"", self.top_bottom_margin, 8, 60, 1, self._refresh_all)"
editor/editor/EHR/tarzanAxisSandbox.py,703,refresh_all,ZOSTAWIĆ TYLKO DLA STRUKTURY; WARTOŚCI/POZYCJE ZASTĄPIĆ TARZAN_SNAJPER,"self._refresh_all(""Zastosowano strojenie STEP."")"
editor/editor/EHR/tarzanAxisSandbox.py,710,refresh_all,ZOSTAWIĆ TYLKO DLA STRUKTURY; WARTOŚCI/POZYCJE ZASTĄPIĆ TARZAN_SNAJPER,"self._refresh_all(f""Wczytano parametry mechaniki: {mechanics.axis_name}."")"
editor/editor/EHR/tarzanAxisSandbox.py,732,refresh_all,ZOSTAWIĆ TYLKO DLA STRUKTURY; WARTOŚCI/POZYCJE ZASTĄPIĆ TARZAN_SNAJPER,"self._refresh_all(f""Wczytano preset TXT: {path}"")"
editor/editor/EHR/tarzanAxisSandbox.py,738,refresh_all,ZOSTAWIĆ TYLKO DLA STRUKTURY; WARTOŚCI/POZYCJE ZASTĄPIĆ TARZAN_SNAJPER,"self._refresh_all(""Przywrócono domyślne parametry STEP."")"
editor/editor/EHR/tarzanAxisSandbox.py,743,refresh_all,ZOSTAWIĆ TYLKO DLA STRUKTURY; WARTOŚCI/POZYCJE ZASTĄPIĆ TARZAN_SNAJPER,"self._refresh_all(""Sinus test ustawiony."")"
editor/editor/EHR/tarzanAxisSandbox.py,748,refresh_all,ZOSTAWIĆ TYLKO DLA STRUKTURY; WARTOŚCI/POZYCJE ZASTĄPIĆ TARZAN_SNAJPER,"self._refresh_all(""Negative test ustawiony."")"
editor/editor/EHR/tarzanAxisSandbox.py,753,refresh_all,ZOSTAWIĆ TYLKO DLA STRUKTURY; WARTOŚCI/POZYCJE ZASTĄPIĆ TARZAN_SNAJPER,"self._refresh_all(""Zero cross test ustawiony."")"
editor/editor/EHR/tarzanAxisSandbox.py,758,refresh_all,ZOSTAWIĆ TYLKO DLA STRUKTURY; WARTOŚCI/POZYCJE ZASTĄPIĆ TARZAN_SNAJPER,"self._refresh_all(""Linia wyzerowana."")"
editor/editor/EHR/tarzanAxisSandbox.py,763,refresh_all,ZOSTAWIĆ TYLKO DLA STRUKTURY; WARTOŚCI/POZYCJE ZASTĄPIĆ TARZAN_SNAJPER,"self._refresh_all(""Przywrócono ostatni stan bazowy."")"
editor/editor/EHR/tarzanAxisSandbox.py,810,canvas_delete_all,ZOSTAWIĆ TYLKO DLA STRUKTURY; WARTOŚCI/POZYCJE ZASTĄPIĆ TARZAN_SNAJPER,"c.delete(""all"")"
editor/editor/EHR/tarzanAxisSandbox.py,859,canvas_delete_all,ZOSTAWIĆ TYLKO DLA STRUKTURY; WARTOŚCI/POZYCJE ZASTĄPIĆ TARZAN_SNAJPER,"c.delete(""all"")"
editor/editor/EHR/tarzanAxisSandbox.py,904,refresh_all,ZOSTAWIĆ TYLKO DLA STRUKTURY; WARTOŚCI/POZYCJE ZASTĄPIĆ TARZAN_SNAJPER,"def _refresh_all(self, status: str | None = None) -> None:"
editor/editor/EHR/tarzanAxisSandbox.py,930,refresh_all,ZOSTAWIĆ TYLKO DLA STRUKTURY; WARTOŚCI/POZYCJE ZASTĄPIĆ TARZAN_SNAJPER,"self._refresh_all(f""Wybrano punkt {idx}."")"
editor/editor/EHR/tarzanAxisSandbox.py,935,refresh_all,ZOSTAWIĆ TYLKO DLA STRUKTURY; WARTOŚCI/POZYCJE ZASTĄPIĆ TARZAN_SNAJPER,"self._refresh_all(""PAN linii."")"
editor/editor/EHR/tarzanAxisSandbox.py,960,refresh_all,ZOSTAWIĆ TYLKO DLA STRUKTURY; WARTOŚCI/POZYCJE ZASTĄPIĆ TARZAN_SNAJPER,"self._refresh_all(""Gotowy."")"
editor/editor/EHR/tarzanAxisSandbox.py,967,refresh_all,ZOSTAWIĆ TYLKO DLA STRUKTURY; WARTOŚCI/POZYCJE ZASTĄPIĆ TARZAN_SNAJPER,"self._refresh_all(""Dodano punkt."")"
editor/editor/EHR/tarzanAxisSandbox.py,975,refresh_all,ZOSTAWIĆ TYLKO DLA STRUKTURY; WARTOŚCI/POZYCJE ZASTĄPIĆ TARZAN_SNAJPER,"self._refresh_all(""Usunięto punkt."")"
editor/editor/EHR/tarzanEhrUi.py,704,canvas_delete_all,ZOSTAWIĆ TYLKO DLA STRUKTURY; WARTOŚCI/POZYCJE ZASTĄPIĆ TARZAN_SNAJPER,"self.canvas.delete(""all"")"
editor/editor/EHR/tarzanEhrUi.py,1243,canvas_delete_all,ZOSTAWIĆ TYLKO DLA STRUKTURY; WARTOŚCI/POZYCJE ZASTĄPIĆ TARZAN_SNAJPER,"canvas.delete(""all"")"
editor/editor/EHR/tarzanEhrUi.py,1411,refresh_all,ZOSTAWIĆ TYLKO DLA STRUKTURY; WARTOŚCI/POZYCJE ZASTĄPIĆ TARZAN_SNAJPER,self.after_idle(self._refresh_all)
editor/editor/EHR/tarzanEhrUi.py,1411,after_refresh,"ROZDZIELIĆ: STRUKTURA = RENDER, WARTOŚĆ/STATUS = TARZAN_SNAJPER",self.after_idle(self._refresh_all)
editor/editor/EHR/tarzanEhrUi.py,1657,refresh_all,ZOSTAWIĆ TYLKO DLA STRUKTURY; WARTOŚCI/POZYCJE ZASTĄPIĆ TARZAN_SNAJPER,"self._refresh_all(""Zastosowano ustawienia osi."")"
editor/editor/EHR/tarzanEhrUi.py,1666,refresh_all,ZOSTAWIĆ TYLKO DLA STRUKTURY; WARTOŚCI/POZYCJE ZASTĄPIĆ TARZAN_SNAJPER,"self._refresh_all(""Zastosowano strojenie STEP."")"
editor/editor/EHR/tarzanEhrUi.py,1677,refresh_all,ZOSTAWIĆ TYLKO DLA STRUKTURY; WARTOŚCI/POZYCJE ZASTĄPIĆ TARZAN_SNAJPER,"self._refresh_all(f""Wczytano parametry mechaniki: {mechanics.axis_name}."")"
editor/editor/EHR/tarzanEhrUi.py,1770,refresh_all,ZOSTAWIĆ TYLKO DLA STRUKTURY; WARTOŚCI/POZYCJE ZASTĄPIĆ TARZAN_SNAJPER,"self._refresh_all(f""Wczytano ustawienia osi: {path}"")"
editor/editor/EHR/tarzanEhrUi.py,1807,refresh_all,ZOSTAWIĆ TYLKO DLA STRUKTURY; WARTOŚCI/POZYCJE ZASTĄPIĆ TARZAN_SNAJPER,"self._refresh_all(f""Wczytano preset TXT: {path}"")"
editor/editor/EHR/tarzanEhrUi.py,1818,refresh_all,ZOSTAWIĆ TYLKO DLA STRUKTURY; WARTOŚCI/POZYCJE ZASTĄPIĆ TARZAN_SNAJPER,"self._refresh_all(""Przywrócono domyślne parametry STEP."")"
editor/editor/EHR/tarzanEhrUi.py,1828,refresh_all,ZOSTAWIĆ TYLKO DLA STRUKTURY; WARTOŚCI/POZYCJE ZASTĄPIĆ TARZAN_SNAJPER,"self._refresh_all(""Sinus test ustawiony."")"
editor/editor/EHR/tarzanEhrUi.py,1838,refresh_all,ZOSTAWIĆ TYLKO DLA STRUKTURY; WARTOŚCI/POZYCJE ZASTĄPIĆ TARZAN_SNAJPER,"self._refresh_all(""Negative test ustawiony."")"
editor/editor/EHR/tarzanEhrUi.py,1848,refresh_all,ZOSTAWIĆ TYLKO DLA STRUKTURY; WARTOŚCI/POZYCJE ZASTĄPIĆ TARZAN_SNAJPER,"self._refresh_all(""Zero cross test ustawiony."")"
editor/editor/EHR/tarzanEhrUi.py,1858,refresh_all,ZOSTAWIĆ TYLKO DLA STRUKTURY; WARTOŚCI/POZYCJE ZASTĄPIĆ TARZAN_SNAJPER,"self._refresh_all(""Linia wyzerowana."")"
editor/editor/EHR/tarzanEhrUi.py,1867,refresh_all,ZOSTAWIĆ TYLKO DLA STRUKTURY; WARTOŚCI/POZYCJE ZASTĄPIĆ TARZAN_SNAJPER,"self._refresh_all(""Przywrócono ostatni stan bazowy."")"
editor/editor/EHR/tarzanEhrUi.py,1891,canvas_delete_all,ZOSTAWIĆ TYLKO DLA STRUKTURY; WARTOŚCI/POZYCJE ZASTĄPIĆ TARZAN_SNAJPER,"c.delete(""all"")"
editor/editor/EHR/tarzanEhrUi.py,1958,canvas_delete_all,ZOSTAWIĆ TYLKO DLA STRUKTURY; WARTOŚCI/POZYCJE ZASTĄPIĆ TARZAN_SNAJPER,"c.delete(""all"")"
editor/editor/EHR/tarzanEhrUi.py,2017,refresh_all,ZOSTAWIĆ TYLKO DLA STRUKTURY; WARTOŚCI/POZYCJE ZASTĄPIĆ TARZAN_SNAJPER,@profile_method('EHR_AXIS_DIALOG._refresh_all')
editor/editor/EHR/tarzanEhrUi.py,2018,refresh_all,ZOSTAWIĆ TYLKO DLA STRUKTURY; WARTOŚCI/POZYCJE ZASTĄPIĆ TARZAN_SNAJPER,"def _refresh_all(self, status: str | None = None) -> None:"
editor/editor/EHR/tarzanEhrUi.py,2095,refresh_all,ZOSTAWIĆ TYLKO DLA STRUKTURY; WARTOŚCI/POZYCJE ZASTĄPIĆ TARZAN_SNAJPER,"self._refresh_all(""Gotowy."")"
editor/editor/EHR/tarzanEhrUi.py,2107,refresh_all,ZOSTAWIĆ TYLKO DLA STRUKTURY; WARTOŚCI/POZYCJE ZASTĄPIĆ TARZAN_SNAJPER,"self._refresh_all(""Dodano punkt."")"
editor/editor/EHR/tarzanEhrUi.py,2120,refresh_all,ZOSTAWIĆ TYLKO DLA STRUKTURY; WARTOŚCI/POZYCJE ZASTĄPIĆ TARZAN_SNAJPER,"self._refresh_all(""Usunięto punkt."")"
editor/editor/EHR/tarzanEhrUi.py,2211,refresh_all,ZOSTAWIĆ TYLKO DLA STRUKTURY; WARTOŚCI/POZYCJE ZASTĄPIĆ TARZAN_SNAJPER,self.after_idle(self._refresh_all)
editor/editor/EHR/tarzanEhrUi.py,2211,after_refresh,"ROZDZIELIĆ: STRUKTURA = RENDER, WARTOŚĆ/STATUS = TARZAN_SNAJPER",self.after_idle(self._refresh_all)
editor/editor/EHR/tarzanEhrUi.py,2366,refresh_all,ZOSTAWIĆ TYLKO DLA STRUKTURY; WARTOŚCI/POZYCJE ZASTĄPIĆ TARZAN_SNAJPER,"self._refresh_all(light=True, status=status)"
editor/editor/EHR/tarzanEhrUi.py,2395,refresh_all,ZOSTAWIĆ TYLKO DLA STRUKTURY; WARTOŚCI/POZYCJE ZASTĄPIĆ TARZAN_SNAJPER,dlg._refresh_all()
editor/editor/EHR/tarzanEhrUi.py,2396,refresh_all,ZOSTAWIĆ TYLKO DLA STRUKTURY; WARTOŚCI/POZYCJE ZASTĄPIĆ TARZAN_SNAJPER,"self._refresh_all(light=False, status=""Zastosowano ustawienia MAIN TAKE."")"
editor/editor/EHR/tarzanEhrUi.py,2509,refresh_all,ZOSTAWIĆ TYLKO DLA STRUKTURY; WARTOŚCI/POZYCJE ZASTĄPIĆ TARZAN_SNAJPER,self._refresh_all(
editor/editor/EHR/tarzanEhrUi.py,2520,after_refresh,"ROZDZIELIĆ: STRUKTURA = RENDER, WARTOŚĆ/STATUS = TARZAN_SNAJPER","self._configure_after_id = self.after(40, self._flush_configure_refresh)"
editor/editor/EHR/tarzanEhrUi.py,2683,canvas_delete_all,ZOSTAWIĆ TYLKO DLA STRUKTURY; WARTOŚCI/POZYCJE ZASTĄPIĆ TARZAN_SNAJPER,"c.delete(""all"")"
editor/editor/EHR/tarzanEhrUi.py,2960,refresh_all,ZOSTAWIĆ TYLKO DLA STRUKTURY; WARTOŚCI/POZYCJE ZASTĄPIĆ TARZAN_SNAJPER,@profile_method('EHR_MAIN._refresh_all')
editor/editor/EHR/tarzanEhrUi.py,2961,refresh_all,ZOSTAWIĆ TYLKO DLA STRUKTURY; WARTOŚCI/POZYCJE ZASTĄPIĆ TARZAN_SNAJPER,"def _refresh_all(self, light: bool = False, status: str | None = None) -> None:"
editor/editor/EHR/tarzanEhrUi.py,3029,refresh_all,ZOSTAWIĆ TYLKO DLA STRUKTURY; WARTOŚCI/POZYCJE ZASTĄPIĆ TARZAN_SNAJPER,"self._refresh_all(light=True, status=None)"
editor/editor/EHR/tarzanEhrUi.py,3232,refresh_all,ZOSTAWIĆ TYLKO DLA STRUKTURY; WARTOŚCI/POZYCJE ZASTĄPIĆ TARZAN_SNAJPER,"self._refresh_all(light=False, status=f""Wczytano TAKE TXT: {path.name}"")"
editor/editor/TarzanEhrTakeSandbox.py,545,canvas_delete_all,ZOSTAWIĆ TYLKO DLA STRUKTURY; WARTOŚCI/POZYCJE ZASTĄPIĆ TARZAN_SNAJPER,"self.canvas.delete(""all"")"
editor/editor/TarzanTakeProtocolLight.py,35,refresh_all,ZOSTAWIĆ TYLKO DLA STRUKTURY; WARTOŚCI/POZYCJE ZASTĄPIĆ TARZAN_SNAJPER,# - nie używa _refresh_all.
editor/editor/TarzanTakeProtocolLight.py,852,canvas_delete_all,ZOSTAWIĆ TYLKO DLA STRUKTURY; WARTOŚCI/POZYCJE ZASTĄPIĆ TARZAN_SNAJPER,"self.canvas.delete(""all"")"
editor/editor/tarzanAxisSandbox.py,534,refresh_all,ZOSTAWIĆ TYLKO DLA STRUKTURY; WARTOŚCI/POZYCJE ZASTĄPIĆ TARZAN_SNAJPER,self._refresh_all()
editor/editor/tarzanAxisSandbox.py,595,refresh_all,ZOSTAWIĆ TYLKO DLA STRUKTURY; WARTOŚCI/POZYCJE ZASTĄPIĆ TARZAN_SNAJPER,"self._scale_row(box, ""VIEW Y SCALE"", self.display_y_scale, 200.0, 800.0, 10.0, self._refresh_all)"
editor/editor/tarzanAxisSandbox.py,596,refresh_all,ZOSTAWIĆ TYLKO DLA STRUKTURY; WARTOŚCI/POZYCJE ZASTĄPIĆ TARZAN_SNAJPER,"self._scale_row(box, ""MOUSE PRECISION"", self.mouse_y_precision, 0.10, 1.00, 0.05, self._refresh_all)"
editor/editor/tarzanAxisSandbox.py,597,refresh_all,ZOSTAWIĆ TYLKO DLA STRUKTURY; WARTOŚCI/POZYCJE ZASTĄPIĆ TARZAN_SNAJPER,"self._scale_row(box, ""TOP/BOTTOM MARGIN"", self.top_bottom_margin, 8, 60, 1, self._refresh_all)"
editor/editor/tarzanAxisSandbox.py,703,refresh_all,ZOSTAWIĆ TYLKO DLA STRUKTURY; WARTOŚCI/POZYCJE ZASTĄPIĆ TARZAN_SNAJPER,"self._refresh_all(""Zastosowano strojenie STEP."")"
editor/editor/tarzanAxisSandbox.py,710,refresh_all,ZOSTAWIĆ TYLKO DLA STRUKTURY; WARTOŚCI/POZYCJE ZASTĄPIĆ TARZAN_SNAJPER,"self._refresh_all(f""Wczytano parametry mechaniki: {mechanics.axis_name}."")"
editor/editor/tarzanAxisSandbox.py,732,refresh_all,ZOSTAWIĆ TYLKO DLA STRUKTURY; WARTOŚCI/POZYCJE ZASTĄPIĆ TARZAN_SNAJPER,"self._refresh_all(f""Wczytano preset TXT: {path}"")"
editor/editor/tarzanAxisSandbox.py,738,refresh_all,ZOSTAWIĆ TYLKO DLA STRUKTURY; WARTOŚCI/POZYCJE ZASTĄPIĆ TARZAN_SNAJPER,"self._refresh_all(""Przywrócono domyślne parametry STEP."")"
editor/editor/tarzanAxisSandbox.py,743,refresh_all,ZOSTAWIĆ TYLKO DLA STRUKTURY; WARTOŚCI/POZYCJE ZASTĄPIĆ TARZAN_SNAJPER,"self._refresh_all(""Sinus test ustawiony."")"
editor/editor/tarzanAxisSandbox.py,748,refresh_all,ZOSTAWIĆ TYLKO DLA STRUKTURY; WARTOŚCI/POZYCJE ZASTĄPIĆ TARZAN_SNAJPER,"self._refresh_all(""Negative test ustawiony."")"
editor/editor/tarzanAxisSandbox.py,753,refresh_all,ZOSTAWIĆ TYLKO DLA STRUKTURY; WARTOŚCI/POZYCJE ZASTĄPIĆ TARZAN_SNAJPER,"self._refresh_all(""Zero cross test ustawiony."")"
editor/editor/tarzanAxisSandbox.py,758,refresh_all,ZOSTAWIĆ TYLKO DLA STRUKTURY; WARTOŚCI/POZYCJE ZASTĄPIĆ TARZAN_SNAJPER,"self._refresh_all(""Linia wyzerowana."")"
editor/editor/tarzanAxisSandbox.py,763,refresh_all,ZOSTAWIĆ TYLKO DLA STRUKTURY; WARTOŚCI/POZYCJE ZASTĄPIĆ TARZAN_SNAJPER,"self._refresh_all(""Przywrócono ostatni stan bazowy."")"
editor/editor/tarzanAxisSandbox.py,810,canvas_delete_all,ZOSTAWIĆ TYLKO DLA STRUKTURY; WARTOŚCI/POZYCJE ZASTĄPIĆ TARZAN_SNAJPER,"c.delete(""all"")"
editor/editor/tarzanAxisSandbox.py,878,canvas_delete_all,ZOSTAWIĆ TYLKO DLA STRUKTURY; WARTOŚCI/POZYCJE ZASTĄPIĆ TARZAN_SNAJPER,"c.delete(""all"")"
editor/editor/tarzanAxisSandbox.py,923,refresh_all,ZOSTAWIĆ TYLKO DLA STRUKTURY; WARTOŚCI/POZYCJE ZASTĄPIĆ TARZAN_SNAJPER,"def _refresh_all(self, status: str | None = None) -> None:"
editor/editor/tarzanAxisSandbox.py,949,refresh_all,ZOSTAWIĆ TYLKO DLA STRUKTURY; WARTOŚCI/POZYCJE ZASTĄPIĆ TARZAN_SNAJPER,"self._refresh_all(f""Wybrano punkt {idx}."")"
editor/editor/tarzanAxisSandbox.py,954,refresh_all,ZOSTAWIĆ TYLKO DLA STRUKTURY; WARTOŚCI/POZYCJE ZASTĄPIĆ TARZAN_SNAJPER,"self._refresh_all(""PAN linii."")"
editor/editor/tarzanAxisSandbox.py,979,refresh_all,ZOSTAWIĆ TYLKO DLA STRUKTURY; WARTOŚCI/POZYCJE ZASTĄPIĆ TARZAN_SNAJPER,"self._refresh_all(""Gotowy."")"
editor/editor/tarzanAxisSandbox.py,986,refresh_all,ZOSTAWIĆ TYLKO DLA STRUKTURY; WARTOŚCI/POZYCJE ZASTĄPIĆ TARZAN_SNAJPER,"self._refresh_all(""Dodano punkt."")"
editor/editor/tarzanAxisSandbox.py,994,refresh_all,ZOSTAWIĆ TYLKO DLA STRUKTURY; WARTOŚCI/POZYCJE ZASTĄPIĆ TARZAN_SNAJPER,"self._refresh_all(""Usunięto punkt."")"
editor/tarzanAxisSandbox.py,534,refresh_all,ZOSTAWIĆ TYLKO DLA STRUKTURY; WARTOŚCI/POZYCJE ZASTĄPIĆ TARZAN_SNAJPER,self._refresh_all()
editor/tarzanAxisSandbox.py,595,refresh_all,ZOSTAWIĆ TYLKO DLA STRUKTURY; WARTOŚCI/POZYCJE ZASTĄPIĆ TARZAN_SNAJPER,"self._scale_row(box, ""VIEW Y SCALE"", self.display_y_scale, 200.0, 800.0, 10.0, self._refresh_all)"
editor/tarzanAxisSandbox.py,596,refresh_all,ZOSTAWIĆ TYLKO DLA STRUKTURY; WARTOŚCI/POZYCJE ZASTĄPIĆ TARZAN_SNAJPER,"self._scale_row(box, ""MOUSE PRECISION"", self.mouse_y_precision, 0.10, 1.00, 0.05, self._refresh_all)"
editor/tarzanAxisSandbox.py,597,refresh_all,ZOSTAWIĆ TYLKO DLA STRUKTURY; WARTOŚCI/POZYCJE ZASTĄPIĆ TARZAN_SNAJPER,"self._scale_row(box, ""TOP/BOTTOM MARGIN"", self.top_bottom_margin, 8, 60, 1, self._refresh_all)"
editor/tarzanAxisSandbox.py,703,refresh_all,ZOSTAWIĆ TYLKO DLA STRUKTURY; WARTOŚCI/POZYCJE ZASTĄPIĆ TARZAN_SNAJPER,"self._refresh_all(""Zastosowano strojenie STEP."")"
editor/tarzanAxisSandbox.py,710,refresh_all,ZOSTAWIĆ TYLKO DLA STRUKTURY; WARTOŚCI/POZYCJE ZASTĄPIĆ TARZAN_SNAJPER,"self._refresh_all(f""Wczytano parametry mechaniki: {mechanics.axis_name}."")"
editor/tarzanAxisSandbox.py,732,refresh_all,ZOSTAWIĆ TYLKO DLA STRUKTURY; WARTOŚCI/POZYCJE ZASTĄPIĆ TARZAN_SNAJPER,"self._refresh_all(f""Wczytano preset TXT: {path}"")"
editor/tarzanAxisSandbox.py,738,refresh_all,ZOSTAWIĆ TYLKO DLA STRUKTURY; WARTOŚCI/POZYCJE ZASTĄPIĆ TARZAN_SNAJPER,"self._refresh_all(""Przywrócono domyślne parametry STEP."")"
editor/tarzanAxisSandbox.py,743,refresh_all,ZOSTAWIĆ TYLKO DLA STRUKTURY; WARTOŚCI/POZYCJE ZASTĄPIĆ TARZAN_SNAJPER,"self._refresh_all(""Sinus test ustawiony."")"
editor/tarzanAxisSandbox.py,748,refresh_all,ZOSTAWIĆ TYLKO DLA STRUKTURY; WARTOŚCI/POZYCJE ZASTĄPIĆ TARZAN_SNAJPER,"self._refresh_all(""Negative test ustawiony."")"
editor/tarzanAxisSandbox.py,753,refresh_all,ZOSTAWIĆ TYLKO DLA STRUKTURY; WARTOŚCI/POZYCJE ZASTĄPIĆ TARZAN_SNAJPER,"self._refresh_all(""Zero cross test ustawiony."")"
editor/tarzanAxisSandbox.py,758,refresh_all,ZOSTAWIĆ TYLKO DLA STRUKTURY; WARTOŚCI/POZYCJE ZASTĄPIĆ TARZAN_SNAJPER,"self._refresh_all(""Linia wyzerowana."")"
